71021;4.535;DOWN;UP;4.54;4.535;70961;70961;4.535
71106;4.53;DOWN;DOWN;4.54;4.535;70961;71021;4.54
71166;4.53;DOWN;DOWN;4.54;4.53;71106;71106;4.54
71227;4.53;DOWN;DOWN;4.54;4.53;71106;71166;4.54
71284;4.53;DOWN;DOWN;4.54;4.53;71106;71227;4.54
71351;4.54;UP;DOWN;4.54;4.53;71284;71284;4.54
71410;4.54;UP;UP;4.54;4.53;71284;71351;4.53
71466;4.535;UP;UP;4.54;4.53;71410;71410;4.53
71533;4.535;UP;UP;4.54;4.53;71410;71466;4.53
71590;4.535;UP;UP;4.54;4.53;71410;71533;4.53
71648;4.545;UP;UP;4.54;4.535;71590;71590;4.53
71702;4.545;UP;UP;4.54;4.535;71590;71648;4.53
71764;4.545;UP;UP;4.54;4.535;71590;71702;4.53
71829;4.535;DOWN;UP;4.545;4.535;71764;71764;4.53
71886;4.52;DOWN;DOWN;4.545;4.535;71764;71829;4.545
71952;4.525;DOWN;DOWN;4.545;4.52;71886;71886;4.545
72041;4.525;DOWN;DOWN;4.545;4.52;71886;71952;4.545
72162;4.525;DOWN;DOWN;4.545;4.52;71886;72041;4.545
72310;4.52;DOWN;DOWN;4.525;4.52;72162;72162;4.545
